;Tag Type, Tag Name, Tag Description, Read Only, Data Source, Security Code, Alarmed, Native Type, Value Type, Min Analog, Max Analog, Initial Analog, Scale, Offset, DeadBand, Units, Off Label Digital, On Label Digital, Initial Digital, Length String, Initial String, Retentive, Address, System Source Name, System Source Index, RIO Address, Element Size Block, Number Elements Block, Initial Block
;###002 - THIS LINE CONTAINS VERSION INFORMATION. DO NOT REMOVE!!!

;Folders Section (Must define folders before tags)

;Tag Section
"D","JCP_FIT_02_BP",,"F","D","*","F",,,,,,,,,,"0","1","0",,,,"[PLC]JCP_FIT_02.BP"
"A","JCP_FIT_02_EU",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_02.EU"
"A","JCP_FIT_02_EU_MAX",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_02.EU_MAX"
"A","JCP_FIT_02_EU_MIN",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_02.EU_MIN"
"A","JCP_FIT_02_SP_H",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_02.SP_H"
"A","JCP_FIT_02_SP_HH",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_02.SP_HH"
"A","JCP_FIT_02_SP_L",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_02.SP_L"
"A","JCP_FIT_02_SP_LL",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_02.SP_LL"
"A","JCP_FIT_02_TRIP_H",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_02.TRIP_H"
"A","JCP_FIT_02_TRIP_HH",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_02.TRIP_HH"
"A","JCP_FIT_02_TRIP_L",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_02.TRIP_L"
"A","JCP_FIT_02_TRIP_LL",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_02.TRIP_LL"
"D","JCP_FIT_02_XMTR_FAULT",,"F","D","*","F",,,,,,,,,,"0","1","0",,,,"[PLC]JCP_FIT_02.XMTR_FAULT"
"D","JCP_FIT_101D_BP",,"F","D","*","F",,,,,,,,,,"0","1","0",,,,"[PLC]JCP_FIT_101D.BP"
"A","JCP_FIT_101D_EU",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_101D.EU"
"A","JCP_FIT_101D_EU_MAX",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_101D.EU_MAX"
"A","JCP_FIT_101D_EU_MIN",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_101D.EU_MIN"
"A","JCP_FIT_101D_SP_H",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_101D.SP_H"
"A","JCP_FIT_101D_SP_HH",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_101D.SP_HH"
"A","JCP_FIT_101D_SP_L",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_101D.SP_L"
"A","JCP_FIT_101D_SP_LL",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_101D.SP_LL"
"A","JCP_FIT_101D_TRIP_H",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_101D.TRIP_H"
"A","JCP_FIT_101D_TRIP_HH",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_101D.TRIP_HH"
"A","JCP_FIT_101D_TRIP_L",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_101D.TRIP_L"
"A","JCP_FIT_101D_TRIP_LL",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_101D.TRIP_LL"
"D","JCP_FIT_101D_XMTR_FAULT",,"F","D","*","F",,,,,,,,,,"0","1","0",,,,"[PLC]JCP_FIT_101D.XMTR_FAULT"
"D","JCP_FIT_101E_BP",,"F","D","*","F",,,,,,,,,,"0","1","0",,,,"[PLC]JCP_FIT_101E.BP"
"A","JCP_FIT_101E_EU",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_101E.EU"
"A","JCP_FIT_101E_EU_MAX",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_101E.EU_MAX"
"A","JCP_FIT_101E_EU_MIN",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_101E.EU_MIN"
"A","JCP_FIT_101E_SP_H",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_101E.SP_H"
"A","JCP_FIT_101E_SP_HH",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_101E.SP_HH"
"A","JCP_FIT_101E_SP_L",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_101E.SP_L"
"A","JCP_FIT_101E_SP_LL",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_101E.SP_LL"
"A","JCP_FIT_101E_TRIP_H",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_101E.TRIP_H"
"A","JCP_FIT_101E_TRIP_HH",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_101E.TRIP_HH"
"A","JCP_FIT_101E_TRIP_L",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_101E.TRIP_L"
"A","JCP_FIT_101E_TRIP_LL",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_101E.TRIP_LL"
"D","JCP_FIT_101E_XMTR_FAULT",,"F","D","*","F",,,,,,,,,,"0","1","0",,,,"[PLC]JCP_FIT_101E.XMTR_FAULT"
"D","JCP_FIT_10B18_BP",,"F","D","*","F",,,,,,,,,,"0","1","0",,,,"[PLC]JCP_FIT_10B18.BP"
"A","JCP_FIT_10B18_EU",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_10B18.EU"
"A","JCP_FIT_10B18_EU_MAX",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_10B18.EU_MAX"
"A","JCP_FIT_10B18_EU_MIN",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_10B18.EU_MIN"
"A","JCP_FIT_10B18_SP_H",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_10B18.SP_H"
"A","JCP_FIT_10B18_SP_HH",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_10B18.SP_HH"
"A","JCP_FIT_10B18_SP_L",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_10B18.SP_L"
"A","JCP_FIT_10B18_SP_LL",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_10B18.SP_LL"
"A","JCP_FIT_10B18_TRIP_H",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_10B18.TRIP_H"
"A","JCP_FIT_10B18_TRIP_HH",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_10B18.TRIP_HH"
"A","JCP_FIT_10B18_TRIP_L",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_10B18.TRIP_L"
"A","JCP_FIT_10B18_TRIP_LL",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_10B18.TRIP_LL"
"D","JCP_FIT_10B18_XMTR_FAULT",,"F","D","*","F",,,,,,,,,,"0","1","0",,,,"[PLC]JCP_FIT_10B18.XMTR_FAULT"
"D","JCP_FIT_50110_BP",,"F","D","*","F",,,,,,,,,,"0","1","0",,,,"[PLC]JCP_FIT_50110.BP"
"A","JCP_FIT_50110_EU",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_50110.EU"
